ID,Address,Rooms,Type,Price,Date,Bathroom,Car,Landsize,Age,Lattitude,Longtitude
ID205669522,213/253 Bridge Rd,1,u,370000.0,8/04/2017,1.0,1.0,3512.0,8.0,-37.8183,144.9979
ID777562130,51 Dent St,4,h,2020000.0,10/09/2016,2.0,2.0,630.0,10.0,-37.8667,145.0752
ID546921350,15 Tirana St,3,h,1237000.0,9/09/2017,2.0,2.0,534.0,49.0,-37.81059000000001,145.18975
ID225641305,31 Carrington Rd,2,h,1190000.0,19/11/2016,1.0,2.0,650.0,11.0,-37.7378,144.8893
ID487826957,15 Rathmines Rd,3,h,2151000.0,3/12/2016,1.0,2.0,780.0,19.0,-37.8198,145.0465
ID244719271,83 Buckingham St,2,h,1035000.0,18/03/2017,1.0,0.0,100.0,119.0,-37.8139,145.0042
ID636099396,4/10 Blair St,4,t,1105000.0,13/05/2017,2.0,1.0,207.0,12.0,-37.9156,145.0355
ID567095782,8 Brown St,4,h,1210000.0,16/09/2017,1.0,0.0,325.0,36.0,-37.84373,144.88603999999995
ID411398457,308/163 Cremorne St,2,u,565000.0,24/09/2016,1.0,1.0,0.0,12.0,-37.8301,144.9904
ID411434383,30 Newhaven Rd,3,h,968000.0,17/06/2017,1.0,1.0,612.0,7.0,-37.85586,145.15827
ID318244889,11 Houston Ct,3,h,892000.0,28/08/2016,1.0,2.0,715.0,5.0,-37.8239,144.8431
ID601339119,5 Robin Ct,4,h,1782000.0,25/02/2017,3.0,3.0,586.0,17.0,-37.7739,145.1287
ID482100143,14 Beenak St,3,h,572000.0,23/04/2016,1.0,2.0,41400.0,89.0,-37.7104,145.0257
ID427107786,2 Hardwood Ct,5,h,1150000.0,23/09/2017,2.0,2.0,588.0,49.0,-37.81153,145.1855
ID720411446,45A Helston St,4,h,1460000.0,12/08/2017,2.0,2.0,433.0,64.0,-37.78368,145.09545
ID819556834,3/61 Martin St,3,u,880000.0,22/05/2016,1.0,1.0,138.0,54.0,-37.896,144.9957
ID741708683,11 Grange Rd,3,h,975500.0,26/08/2017,1.0,1.0,697.0,109.0,-37.73254,144.88321000000005
ID578887412,50 Canterbury St,2,h,827500.0,28/05/2016,1.0,0.0,127.0,119.0,-37.8251,145.0063
ID368987230,34 Lincoln Rd,3,h,1400000.0,13/05/2017,1.0,1.0,578.0,54.0,-37.7526,144.9089
ID153154958,3/204 The Boulevard,1,u,405000.0,28/08/2016,1.0,1.0,0.0,59.0,-37.7767,145.0543
ID845237330,23 Dean St,4,h,1260000.0,14/05/2016,3.0,2.0,654.0,69.0,-37.7365,145.0173
ID576098347,10 Heysen Gr,4,h,1225000.0,29/07/2017,2.0,2.0,511.0,31.0,-37.77746,145.17161000000004
ID856761257,9a Elizabeth St,3,h,1355000.0,15/10/2016,1.0,2.0,759.0,89.0,-37.9057,145.0166
ID243365902,103/25 Byron St,1,u,450000.0,16/07/2016,1.0,1.0,0.0,7.0,-37.802,144.9516
ID253422075,4/143 Sussex St,3,u,533000.0,22/08/2016,2.0,2.0,197.0,12.0,-37.7266,144.9496
ID513465196,36 Ormond Bvd,4,h,758000.0,9/09/2017,3.0,2.0,331.0,9.0,-37.67998,145.07345
ID279807924,33 Edwardes St,3,h,810000.0,25/02/2017,2.0,3.0,486.0,5.0,-37.7164,145.0048
ID747354965,2/60 Rathmines Rd,3,h,975000.0,30/07/2016,1.0,1.0,211.0,29.0,-37.8204,145.0489
ID336266480,6 Cassowary Av,3,h,505000.0,15/07/2017,2.0,4.0,557.0,32.0,-37.87975,144.66459
ID240526164,2/131 Brighton Rd,2,u,507000.0,3/12/2016,1.0,1.0,0.0,49.0,-37.8752,144.9911
ID523794102,3 Mellor St,3,h,841000.0,22/04/2017,1.0,2.0,557.0,59.0,-37.7811,144.8373
ID167117400,48 Vickery St,4,h,1650000.0,26/07/2016,2.0,2.0,570.0,89.0,-37.9139,145.0395
ID422488685,3 Pembury St,3,h,485000.0,19/08/2017,2.0,1.0,321.0,6.0,-37.56937,144.90524
ID454653699,226 Dalton Rd,3,h,635000.0,1/07/2017,1.0,4.0,536.0,11.0,-37.67125,145.03171
ID782113610,36 Rossmoyne St,2,h,1164000.0,19/11/2016,2.0,0.0,206.0,54.0,-37.7576,145.0032
ID597261887,25/52 Fitzroy St,1,u,392000.0,12/11/2016,1.0,1.0,0.0,17.0,-37.8599,144.9766
ID153173587,4 Goodwin St,4,h,1660000.0,26/08/2017,2.0,2.0,697.0,69.0,-37.81245,145.16416999999996
ID513549966,3/24 Davison St,2,u,479000.0,4/03/2017,1.0,1.0,534.0,49.0,-37.8123,145.0081
ID162430729,1/15 Estelle St,3,u,787000.0,11/02/2017,1.0,2.0,306.0,34.0,-37.7792,145.0903
ID877175684,401/40 Altona St,2,u,445000.0,29/07/2017,1.0,1.0,1775.0,49.0,-37.79818,144.92685
ID193615120,20 Bryant St,5,h,1550000.0,13/05/2017,1.0,1.0,432.0,104.0,-37.7859,144.9323
ID383655147,2/48 Inkerman St,2,t,600000.0,15/10/2016,1.0,2.0,127.0,109.0,-37.7859,144.8787
ID536173437,39 Winifred St,4,h,1350000.0,23/09/2017,2.0,2.0,264.0,23.0,-37.76898,144.9858
ID655258912,6/4 Belvedere Cl,3,h,780000.0,22/05/2016,3.0,2.0,173.0,19.0,-37.773,144.8947
ID770101876,1/260 St Kilda Rd,2,u,640000.0,18/03/2017,1.0,1.0,0.0,111.0,-37.8635,144.9857
ID607467764,5 Taylor St,4,h,1860000.0,27/11/2016,2.0,3.0,696.0,19.0,-37.8711,145.0746
ID293483927,192 Wood St,4,h,870000.0,27/11/2016,1.0,2.0,400.0,129.0,-37.7346,145.0164
ID947631697,3/521 St Kilda St,2,u,715000.0,29/07/2017,1.0,1.0,795.0,14.0,-37.88351,144.99202
ID459716243,129 Liberty Pde,3,h,625000.0,28/05/2016,1.0,2.0,609.0,69.0,-37.7504,145.0335
ID340844757,7 Cassell St,2,h,1710000.0,20/05/2017,2.0,0.0,208.0,139.0,-37.8433,145.0024
ID245571444,868 Hampton St,3,h,1502000.0,22/04/2017,1.0,1.0,431.0,52.0,-37.9107,145.0077
ID807648908,32 Diamond St,3,h,1235000.0,4/03/2017,2.0,1.0,0.0,10.0,-37.7473,144.8897
ID883178754,69 Melbourne Av,3,h,680000.0,29/07/2017,1.0,1.0,422.0,59.0,-37.70425,144.93164
ID523866211,1/37 Myrtle St,3,t,1010000.0,10/12/2016,2.0,2.0,314.0,16.0,-37.7554,145.0516
ID556170539,2/64 Dinah Pde,3,t,480000.0,3/12/2016,2.0,1.0,184.0,7.0,-37.7424,144.8639
ID309399764,267 Yallambie Rd,3,h,753000.0,11/02/2017,2.0,1.0,536.0,44.0,-37.7233,145.1045
ID506087301,27 Holloway Cl,3,h,455000.0,17/06/2017,1.0,6.0,639.0,29.0,-37.562909999999995,144.72848
ID454128531,8/161 Alexandra Av,2,u,735000.0,22/07/2017,1.0,1.0,0.0,84.0,-37.832409999999996,145.00705
ID816674975,14 Killeen St,3,h,470000.0,27/06/2016,1.0,1.0,591.0,48.0,-37.7987,144.8196
ID774207880,15 Clarence St,3,h,885000.0,13/08/2016,1.0,0.0,162.0,89.0,-37.7869,144.9253
ID278430146,21 Marden St,3,h,1640000.0,15/10/2016,3.0,2.0,352.0,22.0,-37.827,145.0737
ID652291462,168 Scotchmer St,3,h,1581000.0,28/05/2016,1.0,0.0,193.0,109.0,-37.7836,144.985
ID976508941,35/24 Craig St,3,h,650000.0,27/11/2016,2.0,2.0,176.0,39.0,-37.7432,144.8816
ID972726893,6/37 Stephen St,3,h,940000.0,28/08/2016,2.0,2.0,171.0,12.0,-37.8124,144.8957
ID868508529,6/833 High St,3,u,301000.0,10/09/2016,1.0,1.0,0.0,49.0,-37.7272,145.0057
ID771556986,48 Smith St,3,h,1222000.0,8/04/2017,1.0,1.0,380.0,11.0,-37.7677,144.946
ID139473116,7/7 Simpson St,2,u,430000.0,15/10/2016,1.0,1.0,0.0,49.0,-37.7813,145.0062
ID588989987,1 Sutherland St,4,h,1145000.0,12/11/2016,2.0,2.0,480.0,99.0,-37.7402,144.9607
ID622915143,29 Highland Av,4,h,1185000.0,26/08/2017,3.0,2.0,649.0,119.0,-37.81175,145.20501000000004
ID714749318,26 Thomas St,3,h,1346000.0,10/12/2016,1.0,0.0,187.0,104.0,-37.8169,144.996
ID594317333,221 Mascoma St,3,h,900000.0,13/05/2017,1.0,2.0,531.0,54.0,-37.7192,144.9045
ID205350435,9 Marchant Av,4,h,1190000.0,23/09/2017,2.0,3.0,650.0,21.0,-37.715559999999996,145.01129
ID226065870,8/11 Nicholson St,2,u,392500.0,6/05/2017,1.0,1.0,1783.0,59.0,-37.7949,144.9007
ID955833507,30 Studley Rd,4,h,1755000.0,19/11/2016,2.0,2.0,0.0,49.0,-37.9292,145.0252
ID547278540,1/514 Bluff Rd,3,t,820000.0,27/11/2016,2.0,2.0,0.0,69.0,-37.9368,145.0242
ID432057330,13 Bowen St,2,h,1400000.0,3/09/2017,1.0,0.0,212.0,119.0,-37.85491,145.00373000000005
ID666950872,407/72 Altona St,2,u,515000.0,11/02/2017,1.0,1.0,3957.0,9.0,-37.7974,144.9261
ID582454865,107 McFadzean Av,3,h,725000.0,15/07/2017,1.0,2.0,579.0,6.0,-37.70158,144.99655
ID834468419,67 Belsize Av,3,h,1510000.0,16/09/2017,2.0,2.0,560.0,93.0,-37.893,145.05861000000004
ID359731175,196 Blyth St,5,h,1480000.0,13/05/2017,3.0,4.0,725.0,39.0,-37.8712,144.8107
ID485017872,13 Annadale St,3,h,1635000.0,3/09/2016,1.0,2.0,396.0,29.0,-37.8102,145.0451
ID130902048,17 Convent Ct,2,h,935000.0,12/11/2016,1.0,2.0,833.0,59.0,-37.7297,144.9654
ID415402563,18 Davis St,4,h,1055000.0,3/09/2017,1.0,1.0,560.0,29.0,-37.74192,144.95096999999996
ID869052650,15 Miles St,3,h,1100000.0,4/06/2016,2.0,2.0,0.0,94.0,-37.922,145.0302
ID655265710,16 Market St,3,h,850000.0,22/07/2017,1.0,2.0,269.0,109.0,-37.79638,144.87911
ID215606767,106/360 Lygon St,2,u,480000.0,28/05/2016,2.0,1.0,0.0,79.0,-37.7679,144.9725
ID149318510,4/5 Rose St,2,u,425000.0,10/09/2016,1.0,2.0,115.0,39.0,-37.871,144.8185
ID460912165,1/17 Albion St,2,h,981000.0,25/02/2017,1.0,0.0,159.0,89.0,-37.874,144.9933
ID663163829,93 Church Rd,4,h,1200000.0,19/08/2017,2.0,1.0,650.0,24.0,-37.78911,145.13724
ID644752488,14 Illawarra St,2,h,940000.0,10/12/2016,1.0,0.0,166.0,33.0,-37.8695,144.9009
ID912709315,10 Canning St,4,h,2920000.0,3/09/2016,3.0,4.0,310.0,139.0,-37.7958,144.944
ID915873576,5 Dakara Ct,3,h,480000.0,1/07/2017,1.0,2.0,743.0,29.0,-37.89757,144.63041
ID709883657,11 Athelstane Gr,4,h,2380000.0,24/06/2017,2.0,2.0,778.0,17.0,-37.76356,145.04135
ID279247921,4/229 Whitehorse Rd,2,u,830000.0,27/05/2017,2.0,1.0,0.0,12.0,-37.81192,145.07506
ID394113018,2 Country La,3,h,1009000.0,16/09/2017,2.0,2.0,663.0,39.0,-37.7417,145.0958
ID222942157,6 Smith St,4,h,2000000.0,3/09/2016,2.0,4.0,853.0,89.0,-37.7707,145.0318
ID118369919,3/9 Mountain View Pde,4,h,915000.0,14/05/2016,3.0,2.0,0.0,11.0,-37.7449,145.0596
ID829388797,13 Altona St,4,h,856000.0,22/08/2016,1.0,2.0,722.0,44.0,-37.7477,145.0565
ID636099052,2/52 Walter St,3,u,500000.0,17/06/2017,1.0,1.0,388.0,27.0,-37.731629999999996,144.80697
ID615797516,77A Fulham Rd,3,h,1170000.0,9/09/2017,1.0,1.0,268.0,25.0,-37.7753,145.0267
ID690670855,31 Bell St,4,h,1950000.0,18/06/2016,1.0,0.0,177.0,129.0,-37.7999,144.9759
ID445924849,17/29 Bendall St,3,u,570000.0,11/03/2017,1.0,2.0,0.0,29.0,-37.7897,144.9239
ID742305297,2/252 Parer Rd,2,t,450000.0,7/05/2016,1.0,1.0,110.0,4.0,-37.7216,144.871
ID842424222,11 Evelyn Ct,4,h,970000.0,19/08/2017,2.0,2.0,364.0,24.0,-37.96853,145.12948
ID810434651,11 Buckingham Av,3,h,1640000.0,22/07/2017,1.0,3.0,585.0,59.0,-37.91722,145.04836
ID650635083,18A Fanny St,5,t,980000.0,18/03/2017,2.0,2.0,207.0,15.0,-37.7615,144.9333
ID431694458,11 Heller St,5,h,2545000.0,27/05/2017,3.0,4.0,957.0,24.0,-37.775009999999995,144.95117
ID587060513,8 Peppermint St,3,h,531000.0,16/09/2017,1.0,5.0,586.0,60.0,-37.991609999999994,145.23278
ID287665101,2 Dransfield Wy,3,h,552500.0,23/09/2017,1.0,1.0,521.0,29.0,-37.63854,145.05178999999995
ID549807242,476 Brunswick St,2,h,1200000.0,6/05/2017,1.0,0.0,204.0,8.0,-37.7925,144.9797
ID370167806,30 Strang St,4,h,555000.0,3/09/2017,1.0,2.0,570.0,34.0,-37.87552,144.69648
ID884779682,11/6 Sydney Rd,1,u,370000.0,28/05/2016,1.0,1.0,0.0,54.0,-37.7775,144.9607
ID681954335,21 Eden St,2,h,650000.0,12/08/2017,1.0,0.0,683.0,21.0,-37.75022,145.04778000000005
ID306186434,58 Auburn Gr,4,h,3100000.0,10/09/2016,2.0,2.0,640.0,112.0,-37.826,145.0498
ID921293351,25 Coppin La,4,h,870000.0,12/08/2017,2.0,2.0,463.0,7.0,-37.73531,144.74335
ID346973952,20 Ramptons Rd,5,h,850000.0,29/07/2017,2.0,1.0,813.0,39.0,-37.7068,145.13232
ID179736625,3 Olyve Ct,4,h,1850000.0,16/04/2016,2.0,2.0,612.0,49.0,-37.8345,145.1009
ID617596977,121 Bent St,2,h,888000.0,16/04/2016,1.0,1.0,190.0,34.0,-37.7667,144.9909
ID301362083,19 Ward St,3,h,2299500.0,12/08/2017,2.0,3.0,634.0,79.0,-37.865159999999996,145.07958
ID648974318,1 Sneddon Ct,4,h,1100000.0,16/09/2017,2.0,2.0,748.0,23.0,-37.9265,145.19758000000004
ID555335772,12/9 Milton St,2,u,442000.0,18/06/2016,1.0,1.0,0.0,44.0,-37.7733,144.9219
ID692194786,2/8 Zurzolo Tce,2,h,417500.0,8/07/2017,1.0,1.0,157.0,19.0,-37.648270000000004,145.05317
ID267695497,34 Martins La,3,h,870000.0,27/05/2017,2.0,2.0,291.0,19.0,-37.73253,145.0873
ID464589439,1/455 Albion St,1,u,265000.0,7/05/2016,1.0,1.0,0.0,19.0,-37.7586,144.9452
ID139209506,9 Davison St,3,h,1071000.0,12/08/2017,1.0,2.0,684.0,7.0,-37.827709999999996,145.20763
ID581565258,2/7 Mattea Ct,2,u,360000.0,13/08/2016,1.0,1.0,139.0,7.0,-37.7327,145.0347
ID515742401,3/49 Osborne St,1,u,330000.0,14/05/2016,1.0,1.0,0.0,49.0,-37.8437,144.9904
ID531376929,19 Kurrajong St,3,h,1040000.0,6/08/2016,2.0,2.0,598.0,49.0,-37.9132,145.0782
ID441305451,73 Major Rd,3,h,526000.0,7/11/2016,1.0,1.0,404.0,59.0,-37.7075,144.9678
ID329197918,8 Survey St,4,h,1591000.0,17/09/2016,2.0,1.0,263.0,119.0,-37.8261,145.0127
ID259797789,344 Gaffney St,3,h,810000.0,11/02/2017,1.0,1.0,470.0,69.0,-37.7315,144.9399
ID533817805,165 Morris St,3,h,591500.0,30/07/2016,1.0,2.0,427.0,79.0,-37.7925,144.8282
ID524206339,3/14 Edgar St,3,u,570000.0,12/08/2017,1.0,1.0,118.0,49.0,-37.80857,144.87682
ID156735195,40 Fawkner St,3,h,2400000.0,28/05/2016,2.0,1.0,350.0,125.0,-37.8422,144.9884
ID485388220,80 Bunting St,2,h,951000.0,16/07/2016,1.0,0.0,108.0,114.0,-37.8259,145.0089
ID981744704,125 Linacre Rd,4,h,2500000.0,20/05/2017,3.0,2.0,684.0,11.0,-37.9436,145.0169
ID211457065,23 Alden Ct,4,h,1120000.0,17/06/2017,2.0,2.0,806.0,19.0,-37.97245,145.07566
ID711968625,232 Williams Rd,3,h,1635000.0,3/12/2016,1.0,2.0,386.0,19.0,-37.8435,145.0043
ID370228398,1/18 Magnolia Rd,2,u,595000.0,19/11/2016,1.0,1.0,0.0,59.0,-37.8994,145.0101
ID127946587,252 Yallambie Rd,3,h,720000.0,24/09/2016,2.0,4.0,535.0,59.0,-37.7225,145.1037
ID751253165,3/18 Hanover St,3,h,1252000.0,3/09/2016,2.0,2.0,0.0,15.0,-37.8029,144.975
ID982448537,27 Miller St,3,h,1320000.0,3/06/2017,2.0,1.0,276.0,109.0,-37.751259999999995,144.89558
ID239887227,24 Gadd St,5,h,1351000.0,13/05/2017,3.0,2.0,707.0,64.0,-37.9098,145.097
ID400681470,12 Athol St,6,h,2150000.0,4/03/2017,3.0,2.0,912.0,99.0,-37.77,144.9189
ID956630549,75 Scott St,5,h,1900000.0,15/10/2016,3.0,2.0,646.0,94.0,-37.7625,144.9074
ID649484505,71 Summit Dr,4,h,1000000.0,16/04/2016,2.0,3.0,672.0,49.0,-37.7689,145.0895
ID990951703,18/76 Mathoura Rd,1,u,552000.0,8/04/2017,1.0,1.0,0.0,16.0,-37.8428,145.0081
ID445313512,54b Napier St,2,u,612000.0,14/05/2016,1.0,1.0,0.0,109.0,-37.8346,144.9673
ID339979432,107 Wright St,3,h,607000.0,25/02/2017,1.0,2.0,563.0,54.0,-37.7956,144.826
ID153173587,4 Goodwin St,4,h,1660000.0,26/08/2017,2.0,2.0,697.0,69.0,-37.81245,145.16416999999996
ID274185365,409/216 Rouse St,2,u,665000.0,3/06/2017,2.0,1.0,1472.0,9.0,-37.840959999999995,144.93791000000004
ID541479006,27 Snapshot Dr,5,h,1172000.0,19/11/2016,3.0,2.0,425.0,5.0,-37.7302,144.9816
ID994273651,25 Llaneast St,4,h,2200000.0,15/10/2016,1.0,2.0,495.0,119.0,-37.8613,145.0264
ID725198539,2/12 Randwick Dr,3,h,635000.0,8/07/2017,2.0,2.0,174.0,17.0,-37.72012,144.86149
ID816720967,24 Windsor St,2,h,910000.0,22/04/2017,1.0,3.0,602.0,8.0,-37.724000000000004,144.9447
ID800982336,31 Elizabeth St,2,h,820000.0,10/12/2016,1.0,1.0,597.0,59.0,-37.7402,144.9807
ID350306865,11 Somers St,4,h,1450000.0,12/11/2016,1.0,1.0,567.0,14.0,-37.9149,145.0252
ID516717710,35 Astley St,3,h,900000.0,27/05/2017,1.0,1.0,575.0,39.0,-37.720890000000004,145.11987
ID305361366,2/99 Spray St,2,u,570000.0,26/07/2016,1.0,1.0,0.0,79.0,-37.8831,144.9855
ID813728446,41 Mountfield St,3,h,1450000.0,20/05/2017,1.0,2.0,304.0,7.0,-37.762,144.9678
ID194376910,162 Bedford Rd,3,h,655000.0,17/06/2017,1.0,1.0,348.0,35.0,-37.82327,145.24982
ID254226375,1/14 The Avenue,3,u,825000.0,3/12/2016,1.0,1.0,0.0,7.0,-37.8565,144.998
ID545824202,152A Cochrane St,4,h,1830000.0,3/12/2016,2.0,2.0,436.0,99.0,-37.8927,145.0005
ID201302707,2/16 Argyle St,2,u,535000.0,29/04/2017,1.0,1.0,1026.0,49.0,-37.911,145.0711
ID203222060,24b Munro St,3,h,1302500.0,6/08/2016,2.0,2.0,0.0,26.0,-37.9166,144.9942
ID224652538,22 Koonalda Rd,3,h,650000.0,3/09/2017,1.0,3.0,529.0,39.0,-37.69485,144.89092
ID667610952,23 Lennox St,3,h,1430000.0,25/02/2017,3.0,2.0,386.0,79.0,-37.816,144.8936
ID476117793,1 Marriage Rd,4,h,1815000.0,22/05/2016,2.0,2.0,732.0,22.0,-37.9184,145.007
ID189093023,2/7 Hazel Gr,3,u,515000.0,16/04/2016,1.0,2.0,0.0,99.0,-37.7305,144.9397
ID533366793,1 Melva St,4,h,1515000.0,6/05/2017,3.0,2.0,635.0,69.0,-37.9107,145.0745
ID264914221,27 Morgan St,5,h,1900000.0,19/11/2016,3.0,1.0,564.0,89.0,-37.8957,145.0487
ID446668627,75 Graham St,2,h,1110000.0,6/08/2016,1.0,0.0,147.0,119.0,-37.8444,144.9484
ID545370175,24 Martins La,3,h,820000.0,6/08/2016,2.0,2.0,555.0,59.0,-37.7324,145.0862
ID228726427,17 Wishart St,3,h,952000.0,12/11/2016,2.0,2.0,246.0,59.0,-37.9356,145.0268
ID611568823,1/53 Buckley St,2,u,435000.0,26/08/2017,1.0,1.0,1475.0,49.0,-37.75799,144.92354
ID685394576,18 Belgrave St,3,h,1750000.0,24/06/2017,2.0,0.0,234.0,19.0,-37.82839,145.04086
ID370861884,28 Oakwood Rd,3,h,526500.0,24/06/2017,1.0,2.0,529.0,54.0,-37.7438,144.77059
ID711968625,232 Williams Rd,3,h,1635000.0,3/12/2016,1.0,2.0,386.0,19.0,-37.8435,145.0043
ID901135491,2/3 Rotherwood Rd,2,u,535000.0,3/06/2017,1.0,1.0,0.0,89.0,-37.77127,145.0499
ID945876010,21 Winchester St,2,h,831000.0,28/05/2016,1.0,1.0,0.0,6.0,-37.7685,144.9186
ID488807371,39 Barter Cr,4,h,1078000.0,26/08/2017,1.0,1.0,611.0,59.0,-37.83945,145.16683999999995
ID789268348,70 Forrest St,3,h,600000.0,22/05/2016,1.0,1.0,697.0,91.0,-37.7842,144.8175
ID383804989,6/229 Brighton Rd,2,u,696750.0,3/06/2017,1.0,1.0,0.0,89.0,-37.88094,144.99471
ID341712612,6 Hardwick St,3,h,967000.0,25/02/2017,1.0,1.0,169.0,34.0,-37.7494,144.9681
ID572385606,17 The Grange,4,h,2250000.0,4/03/2017,1.0,2.0,720.0,49.0,-37.8753,145.0532
ID941661430,5 Binalong Ct,3,h,720000.0,25/02/2017,2.0,2.0,555.0,41.0,-37.7214,145.1034
ID845470002,63 Liddiard St,4,h,2900000.0,1/07/2017,1.0,3.0,636.0,129.0,-37.819309999999994,145.04107
ID380301543,68 Chapman St,4,h,895000.0,27/11/2016,2.0,3.0,430.0,74.0,-37.7939,144.8283
ID471807380,1/51 The Grove,2,h,605000.0,27/06/2016,1.0,1.0,0.0,50.0,-37.7519,144.9721
ID945263647,49 Kent Rd,2,h,860000.0,24/06/2017,1.0,4.0,609.0,12.0,-37.720909999999996,144.94601
ID356403851,9 James St,3,h,750000.0,15/07/2017,1.0,1.0,724.0,69.0,-37.71097,144.97324
ID431351197,60 Northumberland Cct,3,h,500000.0,22/07/2017,2.0,2.0,448.0,11.0,-37.58242,144.93001
ID549807242,476 Brunswick St,2,h,1200000.0,6/05/2017,1.0,0.0,204.0,8.0,-37.7925,144.9797
ID170645148,2/10 Millicent Av,3,u,687500.0,12/08/2017,2.0,2.0,216.0,7.0,-38.07509,145.12965
ID241891323,126 Barrow St,2,h,900000.0,1/07/2017,1.0,1.0,350.0,99.0,-37.74483,144.97269
ID672479810,25 Westmore Dr,5,h,932000.0,9/09/2017,2.0,2.0,543.0,39.0,-37.83145,145.22826
ID550887498,12 Milton St,3,h,1040000.0,8/07/2017,1.0,1.0,728.0,11.0,-37.82759,145.16751000000005
ID823757136,27 Halpin St,3,h,1445000.0,24/06/2017,1.0,2.0,613.0,69.0,-37.76883,144.94592
ID451507026,9A Methven St,3,t,880000.0,16/09/2017,1.0,1.0,771.0,15.0,-37.747009999999996,144.96368999999999
ID478830112,18 Glenmore St,4,h,1560000.0,10/09/2016,2.0,3.0,729.0,114.0,-37.8233,145.1267
ID283865361,24 Talbot St,3,h,631500.0,18/06/2016,1.0,3.0,593.0,54.0,-37.7133,144.947
ID322377855,17/24 Dongola Rd,3,t,815000.0,8/04/2017,1.0,2.0,203.0,69.0,-37.7928,144.8811
ID904859740,5 Fuller St,3,h,1127000.0,6/08/2016,1.0,2.0,631.0,6.0,-37.7778,145.0901
ID899227130,6/16 Cromwell Rd,2,u,470000.0,27/11/2016,1.0,1.0,0.0,49.0,-37.845,145.0001
ID814816092,7/87 Gamon St,3,h,770000.0,3/12/2016,1.0,2.0,323.0,59.0,-37.8108,144.8899
ID702485128,95 Marion St,3,h,1070000.0,3/09/2017,1.0,3.0,693.0,69.0,-37.83511,144.84905
ID803740695,2/79 Mimosa Rd,2,t,855000.0,16/04/2016,1.0,1.0,158.0,25.0,-37.8886,145.05200000000005
ID660628170,527 Nicholson St,3,h,1330000.0,3/09/2016,1.0,1.0,314.0,119.0,-37.7871,144.9766
ID827458903,12/14 Eldridge St,2,u,315000.0,25/02/2017,1.0,1.0,882.0,49.0,-37.7899,144.893
ID765120861,70 Derinya Dr,4,h,1350000.0,23/09/2017,2.0,2.0,2716.0,59.0,-38.17488,145.1234
ID378178188,34 Hooker Rd,3,h,471500.0,22/07/2017,1.0,2.0,530.0,7.0,-37.89415,144.64143
ID553894437,312/1005 Mt Alexander Rd,1,u,330000.0,20/05/2017,1.0,1.0,0.0,5.0,-37.7478,144.912
ID302666407,7/37 Groom St,2,u,885500.0,18/06/2016,2.0,2.0,0.0,14.0,-37.7937,144.9983
ID810979628,3/7 Lilian St,3,t,1235000.0,27/05/2017,3.0,2.0,338.0,119.0,-37.827040000000004,145.16801
ID820138242,2/50 Palmer St,1,u,534000.0,17/06/2017,1.0,1.0,1347.0,16.0,-37.81893,145.00631
ID787077017,21 The Boulevard,2,h,1910000.0,18/03/2017,1.0,2.0,760.0,19.0,-37.7784,145.0394
ID523786649,55 Tranmere Av,3,h,1840000.0,15/07/2017,2.0,1.0,483.0,99.0,-37.89204,145.06086000000005
ID474624566,102a Jukes Rd,3,t,538000.0,22/05/2016,2.0,2.0,217.0,59.0,-37.7018,144.9679
ID531376929,19 Kurrajong St,3,h,1040000.0,6/08/2016,2.0,2.0,598.0,49.0,-37.9132,145.0782
ID408037716,54 Croydon Rd,4,h,2003000.0,15/10/2016,2.0,1.0,383.0,139.0,-37.8234,145.0923
ID822152876,22/382 Toorak Rd,2,u,601000.0,10/12/2016,1.0,1.0,0.0,49.0,-37.8406,145.0033
ID161138806,68 Littlewood St,4,h,2905000.0,27/05/2017,2.0,2.0,630.0,6.0,-37.93571,145.00964
ID569843817,4 Graeme Ct,4,h,1244000.0,23/04/2016,2.0,2.0,530.0,44.0,-37.7735,145.088
ID485042642,22 Park Sq,3,h,1630000.0,4/03/2017,2.0,2.0,135.0,22.0,-37.8395,144.9343
ID353216238,9 Bawden Ct,4,h,770000.0,13/05/2017,1.0,2.0,596.0,59.0,-37.7195,144.9456
ID749227412,127 Stanhope St,4,h,1060000.0,16/09/2017,3.0,2.0,512.0,99.0,-37.79487,144.86353
ID971985373,38 Belmore Rd,4,h,1475000.0,1/07/2017,3.0,5.0,380.0,59.0,-37.801559999999995,145.06715
ID489979110,17 Staniland Gr,4,h,2600000.0,13/08/2016,2.0,2.0,527.0,139.0,-37.883,145.0043
ID492739154,38 Templeton St,4,h,920000.0,23/09/2017,2.0,2.0,601.0,39.0,-37.86231,145.22633000000005
ID376456671,32 Millers Rd,3,t,663000.0,27/05/2017,2.0,2.0,244.0,9.0,-37.82017000000001,144.84904
ID493191163,17 Wicklow St,3,h,881000.0,15/07/2017,1.0,1.0,480.0,12.0,-37.71893,144.94246
ID169141890,5 Hamilton St,3,h,991000.0,11/02/2017,1.0,1.0,716.0,69.0,-37.7368,144.8856
ID392780899,43 Robert St,1,h,1310000.0,27/05/2017,1.0,1.0,604.0,20.0,-37.759809999999995,145.08598999999995
ID339643855,2/111 Marlborough St,3,u,800000.0,18/06/2016,2.0,2.0,252.0,25.0,-37.9085,145.0683
ID962551048,48/352 Canterbury Rd,2,u,430000.0,28/05/2016,1.0,1.0,0.0,11.0,-37.859,144.9767
